"t","R","S","I","sample","Gamma","Beta","Rt"
10.0555819469446,12,9940,48,1,0.143,4.5e-05,3.12797202797203
10.0834669699956,12,9939,49,1,0.143,4.5e-05,3.12765734265734
10.0972604526704,13,9939,48,1,0.143,4.5e-05,3.12765734265734
10.1723040822796,13,9938,49,1,0.143,4.5e-05,3.12734265734266
10.1867090956017,13,9937,50,1,0.143,4.5e-05,3.12702797202797
10.1965966483525,13,9936,51,1,0.143,4.5e-05,3.12671328671329
10.2085451785471,13,9935,52,1,0.143,4.5e-05,3.1263986013986
10.2572631296633,13,9934,53,1,0.143,4.5e-05,3.12608391608392
10.3255681950172,13,9933,54,1,0.143,4.5e-05,3.12576923076923
10.3359275717219,13,9932,55,1,0.143,4.5e-05,3.12545454545455
10.3812332397371,13,9931,56,1,0.143,4.5e-05,3.12513986013986
10.3852900346536,13,9930,57,1,0.143,4.5e-05,3.12482517482518
10.4159086806796,13,9929,58,1,0.143,4.5e-05,3.12451048951049
10.4312487256019,13,9928,59,1,0.143,4.5e-05,3.1241958041958
10.4351116054618,13,9927,60,1,0.143,4.5e-05,3.12388111888112
10.4549593454293,13,9926,61,1,0.143,4.5e-05,3.12356643356643
10.4751145964072,13,9925,62,1,0.143,4.5e-05,3.12325174825175
10.4855929808649,13,9924,63,1,0.143,4.5e-05,3.12293706293706
10.5231943130471,13,9923,64,1,0.143,4.5e-05,3.12262237762238
10.5262275614082,13,9922,65,1,0.143,4.5e-05,3.12230769230769
10.5756720712765,13,9921,66,1,0.143,4.5e-05,3.12199300699301
10.5849411419318,14,9921,65,1,0.143,4.5e-05,3.12199300699301
10.5878550227677,14,9920,66,1,0.143,4.5e-05,3.12167832167832
10.6136522302851,15,9920,65,1,0.143,4.5e-05,3.12167832167832
10.6166010240105,15,9919,66,1,0.143,4.5e-05,3.12136363636364
10.6776987320364,15,9918,67,1,0.143,4.5e-05,3.12104895104895
10.7697050282632,15,9917,68,1,0.143,4.5e-05,3.12073426573427
10.8084543465182,15,9916,69,1,0.143,4.5e-05,3.12041958041958
10.8147341977336,15,9915,70,1,0.143,4.5e-05,3.1201048951049
10.8916605106226,15,9914,71,1,0.143,4.5e-05,3.11979020979021
10.9037433293736,15,9913,72,1,0.143,4.5e-05,3.11947552447553
10.9600090509971,15,9912,73,1,0.143,4.5e-05,3.11916083916084
10.9673356558292,15,9911,74,1,0.143,4.5e-05,3.11884615384615
10.9723392446375,15,9910,75,1,0.143,4.5e-05,3.11853146853147
11.0017330039055,15,9909,76,1,0.143,4.5e-05,3.11821678321678
11.0160212444231,15,9908,77,1,0.143,4.5e-05,3.1179020979021
11.0913682233386,15,9907,78,1,0.143,4.5e-05,3.11758741258741
11.1020461267504,15,9906,79,1,0.143,4.5e-05,3.11727272727273
11.1953840105281,15,9905,80,1,0.143,4.5e-05,3.11695804195804
11.1973226648521,15,9904,81,1,0.143,4.5e-05,3.11664335664336
11.2185286903661,15,9903,82,1,0.143,4.5e-05,3.11632867132867
11.2185850577902,16,9903,81,1,0.143,4.5e-05,3.11632867132867
11.2622056109614,17,9903,80,1,0.143,4.5e-05,3.11632867132867
11.282241638234,17,9902,81,1,0.143,4.5e-05,3.11601398601399
11.2973718929819,17,9901,82,1,0.143,4.5e-05,3.1156993006993
11.3019652614083,18,9901,81,1,0.143,4.5e-05,3.1156993006993
11.3307495583654,18,9900,82,1,0.143,4.5e-05,3.11538461538462
11.3551319511811,18,9899,83,1,0.143,4.5e-05,3.11506993006993
11.3625050239015,18,9898,84,1,0.143,4.5e-05,3.11475524475525
11.3697563814018,18,9897,85,1,0.143,4.5e-05,3.11444055944056
11.3883680821526,18,9896,86,1,0.143,4.5e-05,3.11412587412587
11.4153868347701,18,9895,87,1,0.143,4.5e-05,3.11381118881119
11.420005978323,18,9894,88,1,0.143,4.5e-05,3.1134965034965
11.4214580856637,18,9893,89,1,0.143,4.5e-05,3.11318181818182
11.4611060890392,18,9892,90,1,0.143,4.5e-05,3.11286713286713
11.4747847130604,18,9891,91,1,0.143,4.5e-05,3.11255244755245
11.509610013727,18,9890,92,1,0.143,4.5e-05,3.11223776223776
11.5297938855446,18,9889,93,1,0.143,4.5e-05,3.11192307692308
11.5570937494709,18,9888,94,1,0.143,4.5e-05,3.11160839160839
11.5623167095618,18,9887,95,1,0.143,4.5e-05,3.11129370629371
11.5872479694211,18,9886,96,1,0.143,4.5e-05,3.11097902097902
11.6110249514693,19,9886,95,1,0.143,4.5e-05,3.11097902097902
11.6460610459264,20,9886,94,1,0.143,4.5e-05,3.11097902097902
11.6541914133583,20,9885,95,1,0.143,4.5e-05,3.11066433566434
11.6789612007599,20,9884,96,1,0.143,4.5e-05,3.11034965034965
11.6897974897821,20,9883,97,1,0.143,4.5e-05,3.11003496503497
11.6912542873569,20,9882,98,1,0.143,4.5e-05,3.10972027972028
11.7139105896666,21,9882,97,1,0.143,4.5e-05,3.10972027972028
11.7283379432164,22,9882,96,1,0.143,4.5e-05,3.10972027972028
11.7563788307035,22,9881,97,1,0.143,4.5e-05,3.1094055944056
11.7905269053015,22,9880,98,1,0.143,4.5e-05,3.10909090909091
11.8002275224925,22,9879,99,1,0.143,4.5e-05,3.10877622377622
11.800611091005,22,9878,100,1,0.143,4.5e-05,3.10846153846154
11.8051468802739,23,9878,99,2,0.143,4.5e-05,3.10846153846154
11.8176463711873,23,9877,100,2,0.143,4.5e-05,3.10814685314685
11.8202447955387,23,9876,101,2,0.143,4.5e-05,3.10783216783217
11.8324095216672,23,9875,102,2,0.143,4.5e-05,3.10751748251748
11.8328674164233,23,9874,103,2,0.143,4.5e-05,3.1072027972028
11.8374632422266,23,9873,104,2,0.143,4.5e-05,3.10688811188811
11.8434913762034,23,9872,105,2,0.143,4.5e-05,3.10657342657343
11.8445098025655,23,9871,106,2,0.143,4.5e-05,3.10625874125874
11.8450979318653,24,9871,105,2,0.143,4.5e-05,3.10625874125874
11.8482443258425,25,9871,104,2,0.143,4.5e-05,3.10625874125874
11.879693918366,26,9871,103,3,0.143,4.5e-05,3.10625874125874
11.8803186787461,26,9870,104,3,0.143,4.5e-05,3.10594405594406
11.8810235883528,26,9869,105,3,0.143,4.5e-05,3.10562937062937
11.9035043633911,26,9868,106,3,0.143,4.5e-05,3.10531468531469
11.9261558228589,26,9867,107,3,0.143,4.5e-05,3.105
11.9283638422776,26,9866,108,3,0.143,4.5e-05,3.10468531468532
11.9311287811086,26,9865,109,3,0.143,4.5e-05,3.10437062937063
11.9483520229043,26,9864,110,3,0.143,4.5e-05,3.10405594405594
11.9864715048426,27,9864,109,3,0.143,4.5e-05,3.10405594405594
11.9937007019735,27,9863,110,3,0.143,4.5e-05,3.10374125874126
12.0035586244515,28,9863,109,3,0.143,4.5e-05,3.10374125874126
12.0195892076982,28,9862,110,3,0.143,4.5e-05,3.10342657342657
12.0391392379256,28,9861,111,3,0.143,4.5e-05,3.10311188811189
12.0743693979358,28,9860,112,3,0.143,4.5e-05,3.1027972027972
12.0923736138045,28,9859,113,3,0.143,4.5e-05,3.10248251748252
12.1033125854431,28,9858,114,3,0.143,4.5e-05,3.10216783216783
12.1099460236832,28,9857,115,3,0.143,4.5e-05,3.10185314685315
12.1232961733711,28,9856,116,3,0.143,4.5e-05,3.10153846153846
12.1247922901453,28,9855,117,3,0.143,4.5e-05,3.10122377622378
12.12561199577,28,9854,118,3,0.143,4.5e-05,3.10090909090909
12.1425639484635,29,9854,117,3,0.143,4.5e-05,3.10090909090909
12.1525549018768,29,9853,118,3,0.143,4.5e-05,3.10059440559441
12.1559204164188,29,9852,119,3,0.143,4.5e-05,3.10027972027972
12.1631708261205,30,9852,118,3,0.143,4.5e-05,3.10027972027972
12.166466436021,30,9851,119,3,0.143,4.5e-05,3.09996503496503
12.1814999443605,31,9851,118,3,0.143,4.5e-05,3.09996503496504
12.2077696724123,31,9850,119,3,0.143,4.5e-05,3.09965034965035
12.23244780104,32,9850,118,3,0.143,4.5e-05,3.09965034965035
12.243401546081,32,9849,119,3,0.143,4.5e-05,3.09933566433566
12.2576713588632,32,9848,120,3,0.143,4.5e-05,3.09902097902098
12.2798210871696,32,9847,121,3,0.143,4.5e-05,3.09870629370629
12.280857063284,32,9846,122,3,0.143,4.5e-05,3.09839160839161
12.2941018825614,33,9846,121,3,0.143,4.5e-05,3.09839160839161
12.299092900844,33,9845,122,3,0.143,4.5e-05,3.09807692307692
12.3080198177688,33,9844,123,3,0.143,4.5e-05,3.09776223776224
12.3256498791709,33,9843,124,3,0.143,4.5e-05,3.09744755244755
12.3471296522727,33,9842,125,3,0.143,4.5e-05,3.09713286713287
12.352417487484,33,9841,126,3,0.143,4.5e-05,3.09681818181818
12.3661516311744,33,9840,127,3,0.143,4.5e-05,3.0965034965035
12.3701283523033,33,9839,128,3,0.143,4.5e-05,3.09618881118881
12.371886243541,33,9838,129,3,0.143,4.5e-05,3.09587412587413
12.3720722598408,33,9837,130,3,0.143,4.5e-05,3.09555944055944
12.3908611417694,33,9836,131,3,0.143,4.5e-05,3.09524475524476
12.4202089117699,33,9835,132,3,0.143,4.5e-05,3.09493006993007
12.4352982466981,33,9834,133,3,0.143,4.5e-05,3.09461538461538
12.4633978380724,34,9834,132,3,0.143,4.5e-05,3.09461538461538
12.4680457419651,34,9833,133,3,0.143,4.5e-05,3.0943006993007
12.5083962554314,34,9832,134,3,0.143,4.5e-05,3.09398601398601
12.5267529697237,34,9831,135,3,0.143,4.5e-05,3.09367132867133
12.5422917671504,34,9830,136,3,0.143,4.5e-05,3.09335664335664
12.5445318844751,34,9829,137,3,0.143,4.5e-05,3.09304195804196
12.5479754032265,34,9828,138,3,0.143,4.5e-05,3.09272727272727
12.5695878608761,34,9827,139,3,0.143,4.5e-05,3.09241258741259
12.5746864981386,34,9826,140,3,0.143,4.5e-05,3.0920979020979
12.5831793071156,34,9825,141,3,0.143,4.5e-05,3.09178321678322
12.6041734799367,35,9825,140,3,0.143,4.5e-05,3.09178321678322
12.614614852899,36,9825,139,3,0.143,4.5e-05,3.09178321678322
12.6681908909614,36,9824,140,3,0.143,4.5e-05,3.09146853146853
12.7050973393873,36,9823,141,3,0.143,4.5e-05,3.09115384615385
12.7098080983962,37,9823,140,3,0.143,4.5e-05,3.09115384615385
12.71795166603,37,9822,141,3,0.143,4.5e-05,3.09083916083916
12.7301661093056,37,9821,142,3,0.143,4.5e-05,3.09052447552448
12.7327529574957,37,9820,143,3,0.143,4.5e-05,3.09020979020979
12.7346711176335,37,9819,144,3,0.143,4.5e-05,3.08989510489511
12.7347812910784,37,9818,145,3,0.143,4.5e-05,3.08958041958042
12.7389490956935,38,9818,144,3,0.143,4.5e-05,3.08958041958042
12.7536219556048,38,9817,145,3,0.143,4.5e-05,3.08926573426573
12.7581143588564,38,9816,146,3,0.143,4.5e-05,3.08895104895105
12.772058728632,39,9816,145,3,0.143,4.5e-05,3.08895104895105
12.7865320746369,40,9816,144,3,0.143,4.5e-05,3.08895104895105
12.7906748908869,40,9815,145,3,0.143,4.5e-05,3.08863636363636
12.8007359882104,41,9815,144,3,0.143,4.5e-05,3.08863636363636
12.8026741271991,41,9814,145,3,0.143,4.5e-05,3.08832167832168
12.8231760067391,41,9813,146,3,0.143,4.5e-05,3.08800699300699
12.8330375036419,42,9813,145,3,0.143,4.5e-05,3.08800699300699
12.8513160944456,43,9813,144,3,0.143,4.5e-05,3.08800699300699
12.8630005489719,44,9813,143,3,0.143,4.5e-05,3.08800699300699
12.8636061350682,44,9812,144,3,0.143,4.5e-05,3.08769230769231
12.882697396092,45,9812,143,3,0.143,4.5e-05,3.08769230769231
12.8867883515124,45,9811,144,3,0.143,4.5e-05,3.08737762237762
12.9015049230247,45,9810,145,3,0.143,4.5e-05,3.08706293706294
12.9196811732746,45,9809,146,3,0.143,4.5e-05,3.08674825174825
12.9252894828127,45,9808,147,3,0.143,4.5e-05,3.08643356643357
12.9277983489143,45,9807,148,3,0.143,4.5e-05,3.08611888111888
12.9386199872071,45,9806,149,3,0.143,4.5e-05,3.0858041958042
12.9599939568749,45,9805,150,3,0.143,4.5e-05,3.08548951048951
12.9789574623186,45,9804,151,3,0.143,4.5e-05,3.08517482517483
12.9921868700019,46,9804,150,3,0.143,4.5e-05,3.08517482517483
13.015314511152,47,9804,149,3,0.143,4.5e-05,3.08517482517483
13.0153716074499,47,9803,150,3,0.143,4.5e-05,3.08486013986014
13.019318356206,48,9803,149,3,0.143,4.5e-05,3.08486013986014
13.0335359619749,48,9802,150,3,0.143,4.5e-05,3.08454545454545
13.0552605990995,48,9801,151,3,0.143,4.5e-05,3.08423076923077
13.0749233587139,48,9800,152,3,0.143,4.5e-05,3.08391608391608
13.077626935796,48,9799,153,3,0.143,4.5e-05,3.0836013986014
13.0781849108021,48,9798,154,3,0.143,4.5e-05,3.08328671328671
13.0794257280821,48,9797,155,3,0.143,4.5e-05,3.08297202797203
13.1346958331429,48,9796,156,3,0.143,4.5e-05,3.08265734265734
13.1407857478327,48,9795,157,3,0.143,4.5e-05,3.08234265734266
13.147218649912,48,9794,158,3,0.143,4.5e-05,3.08202797202797
13.1498345440903,48,9793,159,3,0.143,4.5e-05,3.08171328671329
13.1821518265447,48,9792,160,3,0.143,4.5e-05,3.0813986013986
13.1890410613209,48,9791,161,3,0.143,4.5e-05,3.08108391608392
13.1892956413359,48,9790,162,3,0.143,4.5e-05,3.08076923076923
13.1962685320032,49,9790,161,3,0.143,4.5e-05,3.08076923076923
13.2137864398448,49,9789,162,3,0.143,4.5e-05,3.08045454545455
13.2144226935072,49,9788,163,3,0.143,4.5e-05,3.08013986013986
13.2290915911303,50,9788,162,4,0.143,4.5e-05,3.08013986013986
13.2494560993015,50,9787,163,4,0.143,4.5e-05,3.07982517482518
13.2541110091329,51,9787,162,4,0.143,4.5e-05,3.07982517482518
13.2611119991728,51,9786,163,4,0.143,4.5e-05,3.07951048951049
13.2775097932245,51,9785,164,4,0.143,4.5e-05,3.0791958041958
13.28877738827,51,9784,165,4,0.143,4.5e-05,3.07888111888112
13.2957163645901,51,9783,166,4,0.143,4.5e-05,3.07856643356643
13.3186325059196,51,9782,167,4,0.143,4.5e-05,3.07825174825175
13.3391070747919,52,9782,166,4,0.143,4.5e-05,3.07825174825175
13.3403380317052,53,9782,165,4,0.143,4.5e-05,3.07825174825175
13.3499993833996,53,9781,166,4,0.143,4.5e-05,3.07793706293706
13.3517652902923,53,9780,167,4,0.143,4.5e-05,3.07762237762238
13.3596184874109,53,9779,168,4,0.143,4.5e-05,3.07730769230769
13.3653759965326,53,9778,169,4,0.143,4.5e-05,3.07699300699301
13.3680441043105,53,9777,170,4,0.143,4.5e-05,3.07667832167832
13.3704938261188,54,9777,169,4,0.143,4.5e-05,3.07667832167832
13.4131540461948,54,9776,170,4,0.143,4.5e-05,3.07636363636364
13.4275346021997,54,9775,171,4,0.143,4.5e-05,3.07604895104895
13.4390459179986,54,9774,172,4,0.143,4.5e-05,3.07573426573427
13.4479598682816,54,9773,173,4,0.143,4.5e-05,3.07541958041958
13.448632220326,54,9772,174,4,0.143,4.5e-05,3.0751048951049
13.4544200175442,55,9772,173,5,0.143,4.5e-05,3.0751048951049
13.4694860828053,55,9771,174,5,0.143,4.5e-05,3.07479020979021
13.4752607490616,56,9771,173,5,0.143,4.5e-05,3.07479020979021
13.4772000857998,56,9770,174,5,0.143,4.5e-05,3.07447552447552
13.4831466482867,56,9769,175,5,0.143,4.5e-05,3.07416083916084
13.4835733996869,57,9769,174,5,0.143,4.5e-05,3.07416083916084
13.4919087936048,57,9768,175,5,0.143,4.5e-05,3.07384615384615
13.4949918660522,58,9768,174,5,0.143,4.5e-05,3.07384615384615
13.5068100655478,58,9767,175,5,0.143,4.5e-05,3.07353146853147
13.532260219238,58,9766,176,5,0.143,4.5e-05,3.07321678321678
13.5654937847461,58,9765,177,5,0.143,4.5e-05,3.0729020979021
13.5727447533273,58,9764,178,5,0.143,4.5e-05,3.07258741258741
13.6145338267579,59,9764,177,5,0.143,4.5e-05,3.07258741258741
13.6276424064821,59,9763,178,5,0.143,4.5e-05,3.07227272727273
13.6280040990246,59,9762,179,5,0.143,4.5e-05,3.07195804195804
13.6483007465918,60,9762,178,5,0.143,4.5e-05,3.07195804195804
13.6513661382811,60,9761,179,5,0.143,4.5e-05,3.07164335664336
13.6579196169294,60,9760,180,5,0.143,4.5e-05,3.07132867132867
13.6741496885789,60,9759,181,5,0.143,4.5e-05,3.07101398601399
13.6762197727317,61,9759,180,5,0.143,4.5e-05,3.07101398601399
13.6827992268337,61,9758,181,5,0.143,4.5e-05,3.0706993006993
13.6903971851824,61,9757,182,5,0.143,4.5e-05,3.07038461538462
13.7090485200191,61,9756,183,5,0.143,4.5e-05,3.07006993006993
13.7341769325796,62,9756,182,6,0.143,4.5e-05,3.07006993006993
13.7374112380679,63,9756,181,6,0.143,4.5e-05,3.07006993006993
13.7646898448449,64,9756,180,6,0.143,4.5e-05,3.07006993006993
13.7740039207319,64,9755,181,6,0.143,4.5e-05,3.06975524475524
13.7801926304068,64,9754,182,6,0.143,4.5e-05,3.06944055944056
13.812213555816,64,9753,183,6,0.143,4.5e-05,3.06912587412587
13.8173037323878,65,9753,182,6,0.143,4.5e-05,3.06912587412587
13.8234815597177,65,9752,183,6,0.143,4.5e-05,3.06881118881119
13.8368006074765,65,9751,184,6,0.143,4.5e-05,3.0684965034965
13.8394236902503,65,9750,185,6,0.143,4.5e-05,3.06818181818182
13.8667620002523,65,9749,186,6,0.143,4.5e-05,3.06786713286713
13.8810330320849,65,9748,187,6,0.143,4.5e-05,3.06755244755245
13.8900384560492,65,9747,188,6,0.143,4.5e-05,3.06723776223776
13.8911042008247,65,9746,189,6,0.143,4.5e-05,3.06692307692308
13.9092979173629,66,9746,188,6,0.143,4.5e-05,3.06692307692308
13.9165526413117,67,9746,187,7,0.143,4.5e-05,3.06692307692308
13.93800726172,68,9746,186,7,0.143,4.5e-05,3.06692307692308
13.9519615002619,68,9745,187,7,0.143,4.5e-05,3.06660839160839
13.9576418984364,68,9744,188,7,0.143,4.5e-05,3.06629370629371
13.9974418676604,68,9743,189,7,0.143,4.5e-05,3.06597902097902
14.0122255697389,68,9742,190,7,0.143,4.5e-05,3.06566433566434
14.0200860432731,68,9741,191,7,0.143,4.5e-05,3.06534965034965
14.0206406294227,68,9740,192,7,0.143,4.5e-05,3.06503496503497
14.0219419408528,68,9739,193,7,0.143,4.5e-05,3.06472027972028
14.0301396855881,68,9738,194,7,0.143,4.5e-05,3.0644055944056
14.0417691041598,68,9737,195,7,0.143,4.5e-05,3.06409090909091
14.0526632281643,68,9736,196,7,0.143,4.5e-05,3.06377622377622
14.0643350584296,69,9736,195,7,0.143,4.5e-05,3.06377622377622
14.0658710442642,70,9736,194,7,0.143,4.5e-05,3.06377622377622
14.0848534196173,70,9735,195,7,0.143,4.5e-05,3.06346153846154
14.0881822841694,70,9734,196,7,0.143,4.5e-05,3.06314685314685
14.0919118518157,70,9733,197,7,0.143,4.5e-05,3.06283216783217
14.0953134316799,71,9733,196,8,0.143,4.5e-05,3.06283216783217
14.0990296635029,72,9733,195,8,0.143,4.5e-05,3.06283216783217
14.1015057884879,72,9732,196,8,0.143,4.5e-05,3.06251748251748
14.1078554089948,73,9732,195,8,0.143,4.5e-05,3.06251748251748
14.1134949265177,73,9731,196,8,0.143,4.5e-05,3.0622027972028
14.1261282414328,73,9730,197,8,0.143,4.5e-05,3.06188811188811
14.1307368748976,73,9729,198,8,0.143,4.5e-05,3.06157342657343
14.1460768360734,73,9728,199,8,0.143,4.5e-05,3.06125874125874
14.15367220637,73,9727,200,8,0.143,4.5e-05,3.06094405594406
14.1767053503478,73,9726,201,8,0.143,4.5e-05,3.06062937062937
14.1791330270176,74,9726,200,8,0.143,4.5e-05,3.06062937062937
14.1916696138873,74,9725,201,8,0.143,4.5e-05,3.06031468531469
14.2071547493098,74,9724,202,8,0.143,4.5e-05,3.06
14.2082536112217,74,9723,203,8,0.143,4.5e-05,3.05968531468532
14.208309327495,74,9722,204,8,0.143,4.5e-05,3.05937062937063
14.2275855285355,74,9721,205,8,0.143,4.5e-05,3.05905594405594
14.2309647737324,74,9720,206,8,0.143,4.5e-05,3.05874125874126
14.2333835838896,75,9720,205,8,0.143,4.5e-05,3.05874125874126
14.2417376092799,75,9719,206,8,0.143,4.5e-05,3.05842657342657
14.2441863775219,75,9718,207,8,0.143,4.5e-05,3.05811188811189
14.257702859865,75,9717,208,8,0.143,4.5e-05,3.0577972027972
14.2690332352148,75,9716,209,8,0.143,4.5e-05,3.05748251748252
14.2692524348624,76,9716,208,8,0.143,4.5e-05,3.05748251748252
14.2695544908808,77,9716,207,8,0.143,4.5e-05,3.05748251748252
14.3009204398217,78,9716,206,8,0.143,4.5e-05,3.05748251748252
14.3036506587247,79,9716,205,8,0.143,4.5e-05,3.05748251748252
14.3043115515555,79,9715,206,8,0.143,4.5e-05,3.05716783216783
14.3108211324456,80,9715,205,8,0.143,4.5e-05,3.05716783216783
14.3164836150683,80,9714,206,8,0.143,4.5e-05,3.05685314685315
14.3184563523804,80,9713,207,8,0.143,4.5e-05,3.05653846153846
14.3285152384344,81,9713,206,8,0.143,4.5e-05,3.05653846153846
14.3447289252091,81,9712,207,8,0.143,4.5e-05,3.05622377622378
14.351248037246,81,9711,208,8,0.143,4.5e-05,3.05590909090909
14.3693607551449,81,9710,209,8,0.143,4.5e-05,3.05559440559441
14.3826571275209,81,9709,210,8,0.143,4.5e-05,3.05527972027972
14.3851863743103,81,9708,211,8,0.143,4.5e-05,3.05496503496504
14.4132442630644,82,9708,210,8,0.143,4.5e-05,3.05496503496504
14.4143821148552,82,9707,211,8,0.143,4.5e-05,3.05465034965035
14.4358760741794,82,9706,212,8,0.143,4.5e-05,3.05433566433566
14.4509015996741,82,9705,213,8,0.143,4.5e-05,3.05402097902098
14.4597378191137,82,9704,214,8,0.143,4.5e-05,3.05370629370629
14.4711379948015,83,9704,213,8,0.143,4.5e-05,3.05370629370629
14.4735620390275,83,9703,214,8,0.143,4.5e-05,3.05339160839161
14.475068669661,83,9702,215,8,0.143,4.5e-05,3.05307692307692
14.4827921289487,83,9701,216,8,0.143,4.5e-05,3.05276223776224
14.4834046183424,84,9701,215,8,0.143,4.5e-05,3.05276223776224
14.4849210940499,84,9700,216,8,0.143,4.5e-05,3.05244755244755
14.5005315173573,84,9699,217,8,0.143,4.5e-05,3.05213286713287
14.5360942778613,84,9698,218,8,0.143,4.5e-05,3.05181818181818
14.54048692091,84,9697,219,8,0.143,4.5e-05,3.0515034965035
14.5424270555745,85,9697,218,9,0.143,4.5e-05,3.0515034965035
14.5450513117224,85,9696,219,9,0.143,4.5e-05,3.05118881118881
14.5536028920772,85,9695,220,9,0.143,4.5e-05,3.05087412587413
14.5589822003474,85,9694,221,9,0.143,4.5e-05,3.05055944055944
14.5741692888949,85,9693,222,9,0.143,4.5e-05,3.05024475524476
14.5753876887165,85,9692,223,9,0.143,4.5e-05,3.04993006993007
14.5758699883407,85,9691,224,9,0.143,4.5e-05,3.04961538461539
14.583477851528,85,9690,225,9,0.143,4.5e-05,3.0493006993007
14.5838329977691,86,9690,224,9,0.143,4.5e-05,3.0493006993007
14.6040047688557,86,9689,225,9,0.143,4.5e-05,3.04898601398601
14.6095134186519,87,9689,224,9,0.143,4.5e-05,3.04898601398601
14.6136182775198,87,9688,225,9,0.143,4.5e-05,3.04867132867133
14.6412807759345,88,9688,224,9,0.143,4.5e-05,3.04867132867133
14.6417912425435,89,9688,223,9,0.143,4.5e-05,3.04867132867133
14.6658650917898,90,9688,222,9,0.143,4.5e-05,3.04867132867133
14.6793827794416,90,9687,223,9,0.143,4.5e-05,3.04835664335664
14.6850731667682,90,9686,224,9,0.143,4.5e-05,3.04804195804196
14.6887556883292,90,9685,225,9,0.143,4.5e-05,3.04772727272727
14.7017219684727,90,9684,226,9,0.143,4.5e-05,3.04741258741259
14.7128839305783,90,9683,227,9,0.143,4.5e-05,3.0470979020979
14.7216641933136,91,9683,226,9,0.143,4.5e-05,3.0470979020979
14.741143090503,91,9682,227,9,0.143,4.5e-05,3.04678321678322
14.7452652237591,91,9681,228,9,0.143,4.5e-05,3.04646853146853
14.7544137435816,91,9680,229,9,0.143,4.5e-05,3.04615384615385
14.7566188920423,91,9679,230,9,0.143,4.5e-05,3.04583916083916
14.7615635358317,91,9678,231,9,0.143,4.5e-05,3.04552447552448
14.7655112832444,91,9677,232,9,0.143,4.5e-05,3.04520979020979
14.7656195356489,91,9676,233,9,0.143,4.5e-05,3.04489510489511
14.7679787862797,91,9675,234,9,0.143,4.5e-05,3.04458041958042
14.7816297953958,91,9674,235,9,0.143,4.5e-05,3.04426573426573
14.792572100982,91,9673,236,9,0.143,4.5e-05,3.04395104895105
14.7966017311901,92,9673,235,9,0.143,4.5e-05,3.04395104895105
14.8022140845907,92,9672,236,9,0.143,4.5e-05,3.04363636363636
14.819691832245,92,9671,237,9,0.143,4.5e-05,3.04332167832168
14.845787353983,92,9670,238,9,0.143,4.5e-05,3.04300699300699
14.8585676524458,92,9669,239,9,0.143,4.5e-05,3.04269230769231
14.8588569172971,93,9669,238,9,0.143,4.5e-05,3.04269230769231
14.8642561590352,93,9668,239,9,0.143,4.5e-05,3.04237762237762
14.8691339439634,93,9667,240,9,0.143,4.5e-05,3.04206293706294
14.8891077652158,93,9666,241,9,0.143,4.5e-05,3.04174825174825
14.8919822210173,94,9666,240,9,0.143,4.5e-05,3.04174825174825
14.9108670741464,94,9665,241,9,0.143,4.5e-05,3.04143356643357
14.9153638711761,95,9665,240,9,0.143,4.5e-05,3.04143356643357
14.9224430996077,95,9664,241,9,0.143,4.5e-05,3.04111888111888
14.9227261456118,95,9663,242,9,0.143,4.5e-05,3.0408041958042
14.9311192048636,96,9663,241,9,0.143,4.5e-05,3.0408041958042
14.9433987102646,97,9663,240,9,0.143,4.5e-05,3.0408041958042
14.9477445627509,98,9663,239,9,0.143,4.5e-05,3.0408041958042
14.9544290850125,98,9662,240,9,0.143,4.5e-05,3.04048951048951
14.9743850334468,98,9661,241,9,0.143,4.5e-05,3.04017482517483
14.9863635178654,98,9660,242,9,0.143,4.5e-05,3.03986013986014
14.9955901278592,99,9660,241,9,0.143,4.5e-05,3.03986013986014
15.0002779578299,100,9660,240,9,0.143,4.5e-05,3.03986013986014
15.0034539208914,100,9659,241,9,0.143,4.5e-05,3.03954545454546
15.0124559101422,101,9659,240,10,0.143,4.5e-05,3.03954545454545
15.0187773448322,101,9658,241,10,0.143,4.5e-05,3.03923076923077
15.0198511677853,101,9657,242,10,0.143,4.5e-05,3.03891608391608
15.027600231907,101,9656,243,10,0.143,4.5e-05,3.0386013986014
15.0329527762489,101,9655,244,10,0.143,4.5e-05,3.03828671328671
15.0351291085307,101,9654,245,10,0.143,4.5e-05,3.03797202797203
15.0419915845727,101,9653,246,10,0.143,4.5e-05,3.03765734265734
15.0485116094652,101,9652,247,10,0.143,4.5e-05,3.03734265734266
15.0588680240837,101,9651,248,10,0.143,4.5e-05,3.03702797202797
15.0673574807328,101,9650,249,10,0.143,4.5e-05,3.03671328671329
15.0845851677817,101,9649,250,10,0.143,4.5e-05,3.0363986013986
15.0888871038748,101,9648,251,10,0.143,4.5e-05,3.03608391608392
15.0895846024162,101,9647,252,10,0.143,4.5e-05,3.03576923076923
15.0911943378673,101,9646,253,10,0.143,4.5e-05,3.03545454545455
15.1101095954283,101,9645,254,10,0.143,4.5e-05,3.03513986013986
15.1156365680755,101,9644,255,10,0.143,4.5e-05,3.03482517482518
15.1158077084021,101,9643,256,10,0.143,4.5e-05,3.03451048951049
15.1160607659477,101,9642,257,10,0.143,4.5e-05,3.0341958041958
15.116125153625,101,9641,258,10,0.143,4.5e-05,3.03388111888112
