"t","R","S","I","psi"
"35.8092591453702","5743","9040","5217","373"
"35.8096933798914","5743","9039","5218","373"
"35.8111049690842","5743","9038","5219","373"
"35.8136476091919","5744","9038","5218","373"
"35.8141438118765","5744","9038","5218","374"
"35.8146419750309","5744","9037","5219","374"
"35.8157669832123","5744","9036","5220","374"
"35.8158383695372","5745","9036","5219","374"
"35.8162808008158","5745","9035","5220","374"
"35.8168048323557","5746","9035","5219","374"
"35.8168774007733","5746","9034","5220","374"
"35.8175746947903","5746","9033","5221","374"
"35.8189540413982","5746","9032","5222","374"
"35.8201033452604","5746","9032","5222","375"
"35.8203099831221","5746","9031","5223","375"
"35.8205350694717","5747","9031","5222","375"
"35.8205977499671","5748","9031","5221","375"
"35.8214378029758","5748","9030","5222","375"
"35.821771788542","5748","9029","5223","375"
"35.8220182592596","5748","9028","5224","375"
"35.8221819870447","5748","9028","5224","376"
"35.8238641675774","5749","9028","5223","376"
"35.824695712401","5750","9028","5222","376"
"35.8254440714536","5750","9028","5222","377"
"35.8261324185774","5750","9027","5223","377"
"35.8279442411916","5751","9027","5222","377"
"35.828153235479","5751","9026","5223","377"
"35.8283347113692","5751","9025","5224","377"
"35.8287792070066","5752","9025","5223","377"
"35.8289590261654","5752","9024","5224","377"
"35.829450786944","5752","9023","5225","377"
"35.8304329597835","5752","9023","5225","378"
"35.8314170378292","5752","9022","5226","378"
"35.8327002252654","5752","9022","5226","379"
"35.8327812099009","5753","9022","5225","379"
"35.8337557029381","5753","9022","5225","380"
"35.8344423421057","5753","9022","5225","381"
"35.8344646356743","5754","9022","5224","381"
"35.8360255929548","5754","9021","5225","381"
"35.8360561953357","5755","9021","5224","381"
"35.836174803384","5756","9021","5223","381"
"35.8365165997584","5756","9020","5224","381"
"35.8372628844007","5757","9020","5223","381"
"35.8375111129307","5758","9020","5222","381"
"35.8375773334305","5759","9020","5221","381"
"35.837756465936","5760","9020","5220","381"
"35.8383327524821","5760","9020","5220","382"
"35.8386116050247","5760","9019","5221","382"
"35.8388453538194","5761","9019","5220","382"
"35.8403224318403","5761","9018","5221","382"
"35.8409195943331","5761","9017","5222","382"
"35.8410029421136","5761","9016","5223","382"
"35.8414373547369","5762","9016","5222","382"
"35.841455055466","5763","9016","5221","382"
"35.8414879001097","5763","9016","5221","383"
"35.842052009665","5764","9016","5220","383"
"35.8428588358972","5765","9016","5219","383"
"35.8429736905146","5765","9016","5219","384"
"35.8435356362854","5765","9015","5220","384"
"35.8435984388162","5765","9014","5221","384"
"35.8458160861754","5765","9013","5222","384"
"35.846178112922","5765","9013","5222","385"
"35.8466794437302","5766","9013","5221","385"
"35.8471685792195","5766","9012","5222","385"
"35.84764965092","5766","9011","5223","385"
"35.8489435697866","5767","9011","5222","385"
"35.8499320179763","5768","9011","5221","385"
"35.8506415559924","5769","9011","5220","385"
"35.8508696604865","5769","9010","5221","385"
"35.8509028496449","5769","9009","5222","385"
"35.8514552804411","5769","9008","5223","385"
"35.8516165296431","5769","9008","5223","386"
"35.8516183469416","5770","9008","5222","386"
"35.8526267459468","5770","9007","5223","386"
"35.8531812628132","5771","9007","5222","386"
"35.8535995892882","5771","9007","5222","387"
"35.8540646390423","5772","9007","5221","387"
"35.8541740065814","5772","9006","5222","387"
"35.854996928369","5772","9005","5223","387"
"35.8569094119022","5773","9005","5222","387"
"35.8569972731245","5774","9005","5221","387"
"35.8573256411769","5774","9004","5222","387"
"35.8577555729646","5774","9003","5223","387"
"35.8579995152402","5775","9003","5222","387"
"35.8580565924915","5776","9003","5221","387"
"35.858414334105","5776","9003","5221","388"
"35.8584746762354","5776","9002","5222","388"
"35.858857364213","5776","9001","5223","388"
"35.8595040752729","5776","9000","5224","388"
"35.8597134638842","5776","8999","5225","388"
"35.8600136200841","5777","8999","5224","388"
"35.8601434187369","5777","8998","5225","388"
"35.8603252728051","5778","8998","5224","388"
"35.8604943823622","5778","8998","5224","389"
"35.8615143732535","5779","8998","5223","389"
"35.8615362030076","5780","8998","5222","389"
"35.8616534107703","5780","8997","5223","389"
"35.862106617002","5781","8997","5222","389"
"35.8622111703344","5781","8996","5223","389"
"35.8624521739616","5781","8995","5224","389"
"35.8632356576056","5781","8995","5224","390"
"35.8637523174421","5782","8995","5223","390"
"35.8643136383317","5783","8995","5222","390"
"35.8664235646044","5783","8994","5223","390"
"35.8668166602151","5784","8994","5222","390"
"35.8675960033287","5784","8993","5223","390"
"35.8702711157324","5784","8992","5224","390"
"35.8704765806262","5784","8991","5225","390"
"35.8709784127945","5785","8991","5224","390"
"35.8715550506679","5785","8990","5225","390"
"35.8746781584526","5785","8989","5226","390"
"35.8755742143882","5785","8988","5227","390"
"35.8758805589404","5785","8987","5228","390"
"35.876158671282","5785","8986","5229","390"
"35.877289292131","5786","8986","5228","390"
"35.8774717915886","5786","8986","5228","391"
"35.8777509168284","5787","8986","5227","391"
"35.8778323702715","5787","8985","5228","391"
"35.878354309346","5787","8984","5229","391"
"35.8783765069394","5787","8983","5230","391"
"35.8785823665432","5787","8982","5231","391"
"35.8786966325752","5787","8981","5232","391"
"35.8788251043359","5787","8980","5233","391"
"35.8793369653378","5788","8980","5232","391"
"35.8797455041117","5789","8980","5231","391"
"35.8804554877774","5789","8980","5231","392"
"35.881411042911","5789","8979","5232","392"
"35.8822226570784","5789","8978","5233","392"
"35.8823012374139","5789","8977","5234","392"
"35.8831585125818","5789","8976","5235","392"
"35.8837732837882","5790","8976","5234","392"
"35.8837835683735","5790","8976","5234","393"
"35.8850156391645","5790","8975","5235","393"
"35.8853505081433","5791","8975","5234","393"
"35.8863219817725","5791","8975","5234","394"
"35.8876785978461","5791","8974","5235","394"
"35.8883774391887","5792","8974","5234","394"
"35.8885516337696","5792","8973","5235","394"
"35.8887371578657","5793","8973","5234","394"
"35.889041685802","5794","8973","5233","394"
"35.8890942764339","5794","8972","5234","394"
"35.8916938943185","5794","8972","5234","395"
"35.8917597202082","5794","8971","5235","395"
"35.8925632470762","5794","8970","5236","395"
"35.8931076289272","5795","8970","5235","395"
"35.8931380813049","5795","8970","5235","396"
"35.8933751457673","5795","8969","5236","396"
"35.8934630504369","5795","8968","5237","396"
"35.8935004086823","5795","8967","5238","396"
"35.8940158690475","5795","8966","5239","396"
"35.894147118043","5796","8966","5238","396"
"35.8942415863791","5796","8965","5239","396"
"35.894406627811","5796","8964","5240","396"
"35.894456840052","5796","8963","5241","396"
"35.8946964221836","5796","8962","5242","396"
"35.894856918549","5797","8962","5241","396"
"35.8959851638866","5798","8962","5240","396"
"35.8968460656613","5799","8962","5239","396"
"35.8973128878131","5800","8962","5238","396"
"35.8975387284309","5801","8962","5237","396"
"35.897539660263","5801","8961","5238","396"
"35.8985174551991","5801","8960","5239","396"
"35.8992745202827","5801","8959","5240","396"
"35.9001939930511","5801","8958","5241","396"
"35.9010349487513","5801","8957","5242","396"
"35.9021777071178","5801","8956","5243","396"
"35.9021812363619","5801","8955","5244","396"
"35.9021883964505","5802","8955","5243","396"
"35.9022532826706","5802","8954","5244","396"
"35.9024186260328","5802","8953","5245","396"
"35.9027054657014","5802","8953","5245","397"
"35.9031380672443","5802","8952","5246","397"
"35.9037338310455","5803","8952","5245","397"
"35.9045290037203","5803","8952","5245","398"
"35.9048418268756","5804","8952","5244","398"
"35.9054646720668","5805","8952","5243","398"
"35.9058212426497","5805","8951","5244","398"
"35.9061420416729","5805","8950","5245","398"
"35.9063620622214","5806","8950","5244","398"
"35.9065437413976","5806","8949","5245","398"
"35.9068903767006","5806","8948","5246","398"
"35.9074721746496","5806","8947","5247","398"
"35.9079173611586","5806","8947","5247","399"
"35.9079549068527","5807","8947","5246","399"
"35.9090833328771","5807","8946","5247","399"
"35.9094283590557","5808","8946","5246","399"
"35.9095996005904","5809","8946","5245","399"
"35.9096329406069","5809","8946","5245","400"
"35.9099390888897","5809","8946","5245","401"
"35.9104645524244","5809","8946","5245","402"
"35.9113974873467","5809","8945","5246","402"
"35.9114946600548","5809","8944","5247","402"
"35.9119624718292","5809","8944","5247","403"
"35.9127647897694","5810","8944","5246","403"
"35.9127833293043","5811","8944","5245","403"
"35.9133838431452","5812","8944","5244","403"
"35.9134346775054","5813","8944","5243","403"
"35.913583489","5813","8943","5244","403"
"35.914071473777","5814","8943","5243","403"
"35.9143869163645","5815","8943","5242","403"
"35.91486624001","5815","8942","5243","403"
"35.9162859798837","5815","8941","5244","403"
"35.917783929631","5816","8941","5243","403"
"35.9183770713155","5816","8941","5243","404"
"35.9187769219543","5817","8941","5242","404"
"35.9195539492151","5818","8941","5241","404"
"35.9198157763524","5818","8940","5242","404"
"35.9200938861258","5819","8940","5241","404"
"35.9201356056967","5820","8940","5240","404"
"35.9202539049186","5821","8940","5239","404"
"35.9202606261277","5822","8940","5238","404"
"35.9206054378489","5822","8939","5239","404"
"35.920671196083","5822","8938","5240","404"
"35.9214444827587","5822","8937","5241","404"
"35.9219874357881","5822","8937","5241","405"
"35.9220773371109","5822","8937","5241","406"
"35.9226749729023","5823","8937","5240","406"
"35.9235716771401","5823","8936","5241","406"
"35.9244709916994","5824","8936","5240","406"
"35.9245098090915","5825","8936","5239","406"
"35.9253107534982","5825","8935","5240","406"
"35.9266873993892","5825","8934","5241","406"
"35.9271932597072","5826","8934","5240","406"
"35.9271988662055","5826","8933","5241","406"
"35.9272894815111","5827","8933","5240","406"
"35.9278874755506","5827","8932","5241","406"
"35.9281776741553","5827","8931","5242","406"
"35.9281958257595","5827","8930","5243","406"
"35.9303529337265","5828","8930","5242","406"
"35.9310499791918","5828","8929","5243","406"
"35.9314974482945","5829","8929","5242","406"
"35.9315082550451","5829","8928","5243","406"
"35.9322022180435","5830","8928","5242","406"
"35.9328846292379","5830","8927","5243","406"
"35.9340941454277","5831","8927","5242","406"
"35.9344079991723","5832","8927","5241","406"
"35.9345807049385","5832","8927","5241","407"
"35.9345900305621","5832","8926","5242","407"
"35.9345915393966","5832","8925","5243","407"
"35.9348168916749","5832","8924","5244","407"
"35.9348953118922","5832","8923","5245","407"
"35.9357033511654","5832","8922","5246","407"
"35.9361873349491","5832","8921","5247","407"
"35.936786037843","5832","8920","5248","407"
"35.9371445201308","5832","8919","5249","407"
"35.9371657715475","5832","8919","5249","408"
"35.9392987130552","5832","8918","5250","408"
"35.9414332166409","5832","8918","5250","409"
"35.9434106527563","5832","8917","5251","409"
"35.9436152873949","5832","8916","5252","409"
"35.9438413757306","5833","8916","5251","409"
"35.9439349659938","5833","8916","5251","410"
"35.944074619564","5833","8916","5251","411"
"35.9452137169302","5834","8916","5250","411"
"35.9465807980704","5834","8915","5251","411"
"35.9470167319353","5835","8915","5250","411"
"35.947306059011","5835","8914","5251","411"
"35.9477692636455","5836","8914","5250","411"
"35.9478611117118","5836","8913","5251","411"
"35.948340146852","5836","8912","5252","411"
"35.9486419823168","5836","8912","5252","412"
"35.949283878324","5837","8912","5251","412"
"35.9494781370166","5837","8911","5252","412"
"35.9497034423985","5837","8910","5253","412"
"35.9499249894236","5838","8910","5252","412"
"35.950660890357","5838","8909","5253","412"
"35.9507512522163","5838","8908","5254","412"
"35.9508154484247","5839","8908","5253","412"
"35.9508524156341","5839","8907","5254","412"
"35.9512357596226","5840","8907","5253","412"
"35.9516866479896","5840","8906","5254","412"
"35.9525246599437","5840","8905","5255","412"
"35.9530482302972","5841","8905","5254","412"
"35.9534579607497","5841","8904","5255","412"
"35.953531849141","5841","8903","5256","412"
"35.9539502894717","5842","8903","5255","412"
"35.9550339568232","5842","8902","5256","412"
"35.9559368068391","5842","8902","5256","413"
"35.95692249588","5843","8902","5255","413"
"35.9570581423058","5843","8901","5256","413"
"35.9590397285663","5843","8900","5257","413"
"35.9595459543371","5844","8900","5256","413"
"35.9600701614806","5844","8899","5257","413"
"35.9604833629327","5844","8898","5258","413"
"35.9605451857693","5845","8898","5257","413"
"35.9608244236631","5845","8897","5258","413"
"35.9610332114929","5845","8896","5259","413"
"35.961302172162","5846","8896","5258","413"
"35.9613744616339","5847","8896","5257","413"
"35.9616942931161","5848","8896","5256","413"
"35.9630850240481","5849","8896","5255","413"
"35.9632441074777","5850","8896","5254","413"
"35.9639704389719","5851","8896","5253","413"
"35.964221217814","5852","8896","5252","413"
"35.9649025113139","5852","8895","5253","413"
"35.9657360157451","5853","8895","5252","413"
"35.966184480073","5854","8895","5251","413"
"35.9671215402736","5855","8895","5250","413"
"35.9672380930966","5856","8895","5249","413"
"35.9676286487679","5856","8894","5250","413"
"35.9682847876822","5857","8894","5249","413"
"35.9686669839903","5858","8894","5248","413"
"35.968867304303","5858","8893","5249","413"
"35.9690339822459","5859","8893","5248","413"
"35.9695062653415","5860","8893","5247","413"
"35.9699869708877","5860","8892","5248","413"
"35.9703091293511","5860","8892","5248","414"
"35.9706120442565","5861","8892","5247","414"
"35.9710073674751","5861","8891","5248","414"
"35.9713927088603","5862","8891","5247","414"
"35.9714633225103","5863","8891","5246","414"
"35.9726125455613","5863","8890","5247","414"
"35.9728634092484","5864","8890","5246","414"
