"t","S","E","I","R","psi","Total"
"25.0356498120047","19677","143","100","69","11","20000"
"25.0455524012606","19676","144","100","69","11","20000"
"25.0475618355679","19675","145","100","69","11","20000"
"25.0548884743016","19675","145","99","70","11","20000"
"25.0651394469819","19675","145","98","71","11","20000"
"25.0701446328577","19674","146","98","71","11","20000"
"25.0818427691181","19674","146","97","72","11","20000"
"25.0869554197281","19673","147","97","72","11","20000"
"25.0885690268163","19672","148","97","72","11","20000"
"25.0954300400568","19671","149","97","72","11","20000"
"25.0969101973484","19670","150","97","72","11","20000"
"25.1059513966926","19669","151","97","72","11","20000"
"25.154290398705","19668","152","97","72","11","20000"
"25.163173277387","19668","151","98","72","11","20000"
"25.1719523671081","19667","152","98","72","11","20000"
"25.185542425891","19666","153","98","72","11","20000"
"25.1861619550924","19665","154","98","72","11","20000"
"25.1942842006863","19665","154","97","73","11","20000"
"25.2061542889814","19665","154","96","74","11","20000"
"25.222861143687","19665","153","97","74","11","20000"
"25.2232198399162","19665","152","98","74","11","20000"
"25.2433377396389","19664","153","98","74","11","20000"
"25.2521025351575","19663","154","98","74","11","20000"
"25.2561398848595","19663","153","99","74","11","20000"
"25.2575637397471","19663","152","100","74","11","20000"
"25.2650491916159","19663","151","101","74","11","20000"
"25.2906872543125","19662","152","101","74","11","20000"
"25.2918321999339","19661","153","101","74","11","20000"
"25.3070139970462","19660","154","101","74","11","20000"
"25.3162966583013","19660","153","102","74","11","20000"
"25.3229434958341","19659","154","102","74","11","20000"
"25.3333597714155","19659","153","103","74","11","20000"
"25.3359565266018","19658","154","103","74","11","20000"
"25.3437641691656","19657","155","103","74","11","20000"
"25.3723514863238","19656","156","103","74","11","20000"
"25.3845935013694","19655","157","103","74","11","20000"
"25.3893433529955","19654","158","103","74","11","20000"
"25.3984292731154","19653","159","103","74","11","20000"
"25.4052593131567","19652","160","103","74","11","20000"
"25.4094453636367","19651","161","103","74","11","20000"
"25.4176836250906","19650","162","103","74","11","20000"
"25.4322776567689","19649","163","103","74","11","20000"
"25.438500541575","19649","162","104","74","11","20000"
"25.443145184552","19648","163","104","74","11","20000"
"25.4596877267085","19648","162","105","74","11","20000"
"25.471419307344","19648","162","104","75","11","20000"
"25.4816985050132","19647","163","104","75","11","20000"
"25.5021408455055","19647","163","103","76","11","20000"
"25.5030925346879","19646","164","103","76","11","20000"
"25.5041350292294","19646","164","102","77","11","20000"
"25.5152179779273","19646","163","103","77","11","20000"
"25.5172336923533","19646","163","102","78","11","20000"
"25.5439891822768","19645","164","102","78","11","20000"
"25.5473455308804","19645","164","101","78","12","20000"
"25.551954204536","19645","163","102","78","12","20000"
"25.552672435045","19644","164","102","78","12","20000"
"25.5673512176208","19644","164","101","79","12","20000"
"25.5946429654603","19644","163","102","79","12","20000"
"25.5949457250827","19643","164","102","79","12","20000"
"25.5957609482552","19643","163","103","79","12","20000"
"25.5964177022509","19643","162","104","79","12","20000"
"25.6023335921643","19642","163","104","79","12","20000"
"25.6224047176243","19642","162","105","79","12","20000"
"25.6273011629703","19641","163","105","79","12","20000"
"25.6320804068327","19640","164","105","79","12","20000"
"25.6436318088462","19640","163","106","79","12","20000"
"25.6497716896415","19639","164","106","79","12","20000"
"25.6622451554289","19639","163","107","79","12","20000"
"25.6628838810789","19638","164","107","79","12","20000"
"25.6699193698988","19637","165","107","79","12","20000"
"25.6700140615275","19637","164","108","79","12","20000"
"25.6805787713329","19636","165","108","79","12","20000"
"25.688352786251","19636","164","109","79","12","20000"
"25.6909806195127","19635","165","109","79","12","20000"
"25.7145681989452","19635","164","110","79","12","20000"
"25.7357653391862","19634","165","110","79","12","20000"
"25.7433447742397","19633","166","110","79","12","20000"
"25.7450811029187","19633","165","111","79","12","20000"
"25.7464160643838","19632","166","111","79","12","20000"
"25.7546741353965","19632","165","112","79","12","20000"
"25.757143074269","19632","164","113","79","12","20000"
"25.7792466584366","19631","165","113","79","12","20000"
"25.800255987504","19631","165","112","79","13","20000"
"25.804069470058","19631","165","111","80","13","20000"
"25.8334598277719","19631","165","110","80","14","20000"
"25.8416549515289","19630","166","110","80","14","20000"
"25.8600669229134","19629","167","110","80","14","20000"
"25.8646754947795","19628","168","110","80","14","20000"
"25.8725163137935","19628","167","111","80","14","20000"
"25.8798587094567","19627","168","111","80","14","20000"
"25.8907396437442","19626","169","111","80","14","20000"
"25.8908013950256","19625","170","111","80","14","20000"
"25.9064183854618","19624","171","111","80","14","20000"
"25.909366988206","19623","172","111","80","14","20000"
"25.9171652001262","19623","171","112","80","14","20000"
"25.919086018917","19623","171","111","81","14","20000"
"25.933963114279","19623","170","112","81","14","20000"
"25.9374247399231","19622","171","112","81","14","20000"
"25.9391383094463","19621","172","112","81","14","20000"
"25.9469821243314","19621","172","111","82","14","20000"
"25.9533162011019","19621","171","112","82","14","20000"
"25.9533275791814","19620","172","112","82","14","20000"
"25.974700783433","19619","173","112","82","14","20000"
"25.9805419508608","19619","173","111","83","14","20000"
"25.980543412954","19619","172","112","83","14","20000"
"25.9903454951637","19619","171","113","83","14","20000"
"25.9972822461271","19618","172","113","83","14","20000"
"25.9975509870431","19618","172","112","83","15","20000"
"26.0205458918358","19617","173","112","83","15","20000"
"26.0246243729048","19617","172","113","83","15","20000"
"26.0370776813706","19616","173","113","83","15","20000"
"26.0458838002797","19615","174","113","83","15","20000"
"26.0585884285915","19615","174","112","84","15","20000"
"26.0614131936678","19615","173","113","84","15","20000"
"26.0628707378642","19614","174","113","84","15","20000"
"26.0629553713245","19614","173","114","84","15","20000"
"26.0678459236275","19613","174","114","84","15","20000"
"26.0691873846747","19613","173","115","84","15","20000"
"26.0728382230411","19612","174","115","84","15","20000"
"26.0848121792787","19611","175","115","84","15","20000"
"26.0979597515567","19610","176","115","84","15","20000"
"26.1046840740074","19610","176","114","85","15","20000"
"26.1329712764732","19609","177","114","85","15","20000"
"26.138048777024","19609","176","115","85","15","20000"
"26.1412175218746","19608","177","115","85","15","20000"
"26.1621298556085","19608","176","116","85","15","20000"
"26.1641407790405","19608","176","115","86","15","20000"
"26.1918698392846","19607","177","115","86","15","20000"
"26.2088643093971","19607","177","114","86","16","20000"
"26.2214035651929","19607","176","115","86","16","20000"
"26.2271087035211","19607","176","114","87","16","20000"
"26.248458872181","19607","175","115","87","16","20000"
"26.2484847326338","19607","174","116","87","16","20000"
"26.2577818718292","19607","173","117","87","16","20000"
"26.2643564656897","19607","172","118","87","16","20000"
"26.2728009427616","19607","171","119","87","16","20000"
"26.2731608894331","19607","170","120","87","16","20000"
"26.2915571891022","19607","169","121","87","16","20000"
"26.2948290238915","19607","169","120","88","16","20000"
"26.2964096341512","19607","168","121","88","16","20000"
"26.3084036440546","19606","169","121","88","16","20000"
"26.3125989792648","19605","170","121","88","16","20000"
"26.319573468992","19604","171","121","88","16","20000"
"26.3208715099129","19604","170","122","88","16","20000"
"26.3270155014704","19604","170","121","89","16","20000"
"26.3340963756583","19604","169","122","89","16","20000"
"26.3364339704192","19604","168","123","89","16","20000"
"26.3371691859778","19604","167","124","89","16","20000"
"26.3802952638318","19604","167","123","90","16","20000"
"26.3838511729016","19603","168","123","90","16","20000"
"26.4107551200915","19602","169","123","90","16","20000"
"26.4208740866924","19601","170","123","90","16","20000"
"26.4242198603358","19601","169","124","90","16","20000"
"26.4554837960484","19600","170","124","90","16","20000"
"26.4609829031015","19600","169","125","90","16","20000"
"26.4686159196095","19599","170","125","90","16","20000"
"26.4691540404388","19598","171","125","90","16","20000"
"26.4745671340846","19598","171","124","91","16","20000"
"26.4756313826736","19597","172","124","91","16","20000"
"26.4762260422391","19597","171","125","91","16","20000"
"26.4944474129533","19597","170","126","91","16","20000"
"26.5085088748524","19597","169","127","91","16","20000"
"26.5098149656795","19597","169","126","92","16","20000"
"26.5100849738738","19596","170","126","92","16","20000"
"26.5131942060259","19595","171","126","92","16","20000"
"26.5250010755185","19595","171","125","92","17","20000"
"26.525393819724","19594","172","125","92","17","20000"
"26.5321738955139","19594","171","126","92","17","20000"
"26.5356413031519","19594","170","127","92","17","20000"
"26.5386253154224","19594","170","126","92","18","20000"
"26.5417540755009","19593","171","126","92","18","20000"
"26.5460458075593","19592","172","126","92","18","20000"
"26.5652316548213","19592","172","125","93","18","20000"
"26.5722666469346","19591","173","125","93","18","20000"
"26.5723126215063","19590","174","125","93","18","20000"
"26.5774109068161","19589","175","125","93","18","20000"
"26.5897785733732","19589","175","124","94","18","20000"
"26.6041315989731","19588","176","124","94","18","20000"
"26.6116608395175","19587","177","124","94","18","20000"
"26.6144587570623","19587","177","123","95","18","20000"
"26.6196117751807","19586","178","123","95","18","20000"
"26.6351854034421","19586","178","122","96","18","20000"
"26.6396885595141","19586","178","121","97","18","20000"
"26.6638351665665","19585","179","121","97","18","20000"
"26.689791574943","19584","180","121","97","18","20000"
"26.6943270751884","19583","181","121","97","18","20000"
"26.6962415115721","19583","180","122","97","18","20000"
"26.7051041566663","19582","181","122","97","18","20000"
"26.7123171049734","19582","180","123","97","18","20000"
"26.7141545467792","19582","179","124","97","18","20000"
"26.715418290166","19581","180","124","97","18","20000"
"26.7202013599154","19580","181","124","97","18","20000"
"26.7246400281783","19580","180","125","97","18","20000"
"26.7345335561565","19579","181","125","97","18","20000"
"26.7435548343737","19578","182","125","97","18","20000"
"26.7440016339552","19577","183","125","97","18","20000"
"26.7456809358013","19576","184","125","97","18","20000"
"26.7846454387216","19575","185","125","97","18","20000"
"26.7911251937718","19574","186","125","97","18","20000"
"26.8178670992414","19573","187","125","97","18","20000"
"26.8286243037667","19573","186","126","97","18","20000"
"26.8476569525792","19572","187","126","97","18","20000"
"26.8520281337287","19571","188","126","97","18","20000"
"26.8558160324816","19571","187","127","97","18","20000"
"26.857660105148","19571","186","128","97","18","20000"
"26.8578327472848","19571","186","127","97","19","20000"
"26.8738736854988","19570","187","127","97","19","20000"
"26.8774424130376","19570","186","128","97","19","20000"
"26.8883645709405","19570","185","129","97","19","20000"
"26.8949113404497","19569","186","129","97","19","20000"
"26.9025572175099","19568","187","129","97","19","20000"
"26.9082961447591","19567","188","129","97","19","20000"
"26.9241006868979","19566","189","129","97","19","20000"
"26.9354746559055","19565","190","129","97","19","20000"
"26.9427250349042","19565","190","128","98","19","20000"
"26.9427956186338","19564","191","128","98","19","20000"
"26.9504003820288","19563","192","128","98","19","20000"
"26.9505402522398","19562","193","128","98","19","20000"
"26.953244241024","19561","194","128","98","19","20000"
"26.9655112431432","19560","195","128","98","19","20000"
"26.9669078643436","19560","194","129","98","19","20000"
"26.9684363164842","19559","195","129","98","19","20000"
"26.9872434004456","19558","196","129","98","19","20000"
"26.9920249576917","19557","197","129","98","19","20000"
"26.9922560783067","19557","197","128","99","19","20000"
"26.999619536278","19556","198","128","99","19","20000"
"27.0091360381673","19556","198","127","100","19","20000"
"27.0182580115994","19556","198","126","101","19","20000"
"27.0235878188175","19556","197","127","101","19","20000"
"27.0255956490741","19555","198","127","101","19","20000"
"27.0295537939823","19555","197","128","101","19","20000"
"27.0502841824988","19555","196","129","101","19","20000"
"27.0538455670284","19555","195","130","101","19","20000"
"27.06509169951","19555","195","129","102","19","20000"
"27.084832481386","19555","195","128","103","19","20000"
"27.0988452590863","19554","196","128","103","19","20000"
"27.1260213145816","19553","197","128","103","19","20000"
"27.1340796915554","19552","198","128","103","19","20000"
"27.1424068829273","19552","197","129","103","19","20000"
"27.1495584551497","19552","197","128","104","19","20000"
